Plant,Water_source_type,Irrigation_frequency (times/week),Water_usage_efficiency,Frost_risk,TimestampPerWeek
grapes,Recycled,1,4.55743090069488,51.233287865809,2025-01-26
grapes,Groundwater,6,4.8176656363726,62.6987598774541,2025-02-02
grapes,River,2,2.41152849030083,79.6415303797557,2025-02-02
grapes,Groundwater,6,3.56382604642583,34.7203138732101,2025-02-02
grapes,River,2,2.07807425479135,91.219338006955,2025-02-02
grapes,Groundwater,2,4.02021066532311,58.3345099469087,2025-02-02
grapes,River,3,3.52973733940782,61.519298020157,2025-02-02
grapes,River,6,1.47537510276966,80.2009398726436,2025-02-02
grapes,River,6,3.9574701308117,78.0449839215896,2025-02-09
grapes,River,2,2.3186550757608,7.55919666372505,2025-02-09
grapes,Groundwater,6,3.96795462217302,42.932545055237,2025-02-09
grapes,Groundwater,5,3.52086596982841,61.1148639212657,2025-02-09
grapes,River,1,3.96419108135377,16.3038623060624,2025-02-09
grapes,Recycled,1,4.26662581770011,83.686872150049,2025-02-09
grapes,River,2,3.770295642292,30.4090227906388,2025-02-09
grapes,River,1,4.3970182868502,40.1460076284205,2025-02-16
grapes,Groundwater,1,4.88112526553798,98.4946549305545,2025-02-16
grapes,Recycled,3,2.50226250850585,33.1069164942679,2025-02-16
grapes,Groundwater,3,2.37814689334163,70.4948498526964,2025-02-16
grapes,Groundwater,5,3.31932094204252,13.3680625678452,2025-02-16
grapes,Groundwater,2,4.11328167218692,50.2062814376679,2025-02-16
grapes,River,3,1.28128602351026,51.1779233855948,2025-02-16
grapes,Groundwater,4,1.73578853583087,54.632539929657,2025-02-23
grapes,Groundwater,5,4.34972300219918,87.8200636867136,2025-02-23
grapes,Recycled,4,2.56581417746553,3.04314818339701,2025-02-23
grapes,Groundwater,5,4.63160387755334,70.5294398397129,2025-02-23
grapes,Groundwater,4,1.443802391573,30.4915110739893,2025-02-23
grapes,Groundwater,1,3.69605849394471,82.5375667685679,2025-02-23
grapes,Recycled,1,4.50322106778575,60.7180010622569,2025-02-23
grapes,River,6,1.73808066606101,92.8057060000866,2025-03-02
grapes,Groundwater,4,2.79286539575546,51.327317961055,2025-03-02
grapes,Groundwater,2,1.29381868095775,39.7445881297884,2025-03-02
grapes,Groundwater,5,3.92771371184643,57.1541830935633,2025-03-02
grapes,Recycled,5,1.51028370874117,67.785932404326,2025-03-02
grapes,River,5,4.97464246091194,96.7966051284285,2025-03-02
grapes,Groundwater,5,3.73629620492057,66.2215484216017,2025-03-02
grapes,Recycled,4,3.294130838495,72.256449610416,2025-03-09
grapes,Groundwater,3,2.87113883349068,91.9972246873457,2025-03-09
grapes,Recycled,3,1.39276756434091,33.1989087331774,2025-03-09
grapes,Groundwater,4,1.10873762527459,84.304563020987,2025-03-09
grapes,Recycled,5,4.14017976814753,35.8389051743671,2025-03-09
grapes,Groundwater,5,4.61362818292998,64.6600193027071,2025-03-09
grapes,Groundwater,3,2.97951758723206,63.2677275393563,2025-03-09
grapes,River,6,4.83107260779655,7.99695715039245,2025-03-16
grapes,River,4,4.96226614942186,86.5853913278135,2025-03-16
grapes,Groundwater,5,2.16188762726497,26.9504532959448,2025-03-16
grapes,Groundwater,1,3.1876566835827,53.312304060224,2025-03-16
grapes,Groundwater,4,4.08024896250525,29.5554233881024,2025-03-16
grapes,Groundwater,3,2.08986115729168,93.2405561435586,2025-03-16
grapes,River,4,4.77276243821315,27.6039021857485,2025-03-16
grapes,River,4,3.18370572723205,95.3308110268918,2025-03-23
grapes,River,1,4.2301841524025,57.7644468529555,2025-03-23
grapes,River,1,4.09248899088234,78.8340508187334,2025-03-23
grapes,Groundwater,6,3.49394163438317,69.6844159768035,2025-03-23
grapes,Groundwater,1,2.56229258343675,30.5693725877175,2025-03-23
grapes,Recycled,5,1.56512681957072,69.2433269556326,2025-03-23
grapes,Groundwater,1,1.56073593732275,62.5210412576062,2025-03-23
grapes,River,3,2.1648236461603,51.7454180936963,2025-03-30
grapes,River,1,2.69315224403985,57.7424199533276,2025-03-30
grapes,Recycled,2,4.04435856019668,36.4354277679061,2025-03-30
grapes,Groundwater,4,2.33565134257828,13.6262032989867,2025-03-30
grapes,River,6,3.35951045640167,31.9742938173784,2025-03-30
grapes,Recycled,1,3.87220014146034,27.1584140432744,2025-03-30
grapes,Recycled,4,1.09984037346376,41.8668270088736,2025-03-30
grapes,River,5,4.04387816320119,52.7373181983079,2025-04-06
grapes,River,4,4.12475906955803,36.3153150054225,2025-04-06
grapes,River,5,3.9363877079981,83.826727276482,2025-04-06
grapes,Recycled,4,3.24695043600131,67.5698438797634,2025-04-06
grapes,River,5,2.30993100339553,17.7170047610986,2025-04-06
grapes,Recycled,6,2.987473431472,74.1592045428679,2025-04-06
grapes,Recycled,5,3.4226851937934,59.8454181380758,2025-04-06
grapes,River,4,4.60815696352778,23.4062721648709,2025-04-13
grapes,Recycled,4,3.04139415406876,36.5853936743491,2025-04-13
grapes,Groundwater,4,3.17689697067081,20.5105758416704,2025-04-13
grapes,Recycled,2,2.5846357922617,59.3080941783534,2025-04-13
watermelon,Recycled,6,2.08080145911473,33.0231961097314,2025-01-05
watermelon,Recycled,6,2.99044900201959,7.16578812049555,2025-01-05
watermelon,Recycled,3,4.31310798560718,71.2801567685167,2025-01-05
watermelon,Groundwater,3,4.57769152692232,93.8542406374527,2025-01-05
watermelon,Groundwater,1,2.52120475141516,8.11958508585243,2025-01-05
watermelon,Groundwater,3,2.63026944413729,52.1521452082098,2025-01-12
watermelon,Recycled,5,2.51627911324021,70.6277784475087,2025-01-12
watermelon,River,1,2.8349105655127,90.1154792291185,2025-01-12
watermelon,River,4,1.91394487630139,71.5138495089384,2025-01-12
watermelon,Recycled,1,2.52878924004888,6.74635749826366,2025-01-12
watermelon,Recycled,5,1.15877470911235,7.12869813275733,2025-01-12
watermelon,Groundwater,6,3.23001329650883,12.6517099114167,2025-01-12
watermelon,Groundwater,2,1.03072888841319,94.2473364091557,2025-01-19
watermelon,Recycled,5,4.48175321476825,68.0827048000012,2025-01-19
watermelon,River,1,2.40225472614331,75.5289598585872,2025-01-19
watermelon,Groundwater,6,3.26750318384611,40.4698339664662,2025-01-19
watermelon,Recycled,1,2.76599308883042,32.0240003766794,2025-01-19
watermelon,Recycled,5,2.05568059297489,9.07253393126699,2025-01-19
watermelon,River,3,2.05140842962888,1.47877391900786,2025-01-19
watermelon,Groundwater,4,3.88544608687941,46.0687013281808,2025-01-26
watermelon,Recycled,3,2.16654644420559,19.8579344253281,2025-01-26
watermelon,Recycled,3,2.86016852830996,60.7513954340475,2025-01-26
watermelon,Recycled,5,3.84021285039477,41.413424237486,2025-01-26
watermelon,River,1,2.71053477331412,55.5930936072534,2025-01-26
watermelon,Recycled,4,1.613740632798,86.2709257252198,2025-01-26
watermelon,Groundwater,6,1.17127009196862,79.6159480812863,2025-01-26
watermelon,River,3,3.46974496590868,25.7669451218342,2025-02-02
watermelon,Recycled,5,4.03622556841635,75.4035568978885,2025-02-02
watermelon,Groundwater,6,4.14124506620239,37.7230338826843,2025-02-02
watermelon,Recycled,4,2.49177318848526,92.3988818325925,2025-02-02
watermelon,Groundwater,4,4.89209774049765,17.2296389648231,2025-02-02
watermelon,Groundwater,4,4.81979599589778,31.1337320703434,2025-02-02
watermelon,Recycled,1,3.68113148867915,54.8005998131696,2025-02-02
watermelon,Recycled,4,4.30117693936943,55.716007535876,2025-02-09
watermelon,River,3,4.47341623282526,1.71062670652674,2025-02-09
watermelon,Recycled,3,2.39154884725167,39.0549049998618,2025-02-09
watermelon,Recycled,6,1.16218003001062,84.5511957411289,2025-02-09
watermelon,River,5,2.61727166065926,36.1276727260369,2025-02-09
watermelon,River,4,2.20564793920536,53.4522473615828,2025-02-09
watermelon,River,3,4.44875355308462,53.1014938261957,2025-02-09
watermelon,River,4,1.37248279144724,81.0418887387205,2025-02-16
watermelon,Recycled,4,2.2538362222811,2.44429582757664,2025-02-16
watermelon,Groundwater,1,4.2844456647245,48.2402868507074,2025-02-16
watermelon,River,5,4.58673763989236,77.7546925139524,2025-02-16
watermelon,Recycled,2,2.93563851729578,40.4831695622059,2025-02-16
watermelon,Groundwater,5,4.76302001788078,44.2335457750416,2025-02-16
watermelon,Recycled,3,2.24294875515504,14.7268988092569,2025-02-16
watermelon,River,4,3.79013153671482,55.7276144363309,2025-02-23
watermelon,Groundwater,2,4.88591615385455,37.2002546396512,2025-02-23
watermelon,Groundwater,5,4.20897682329694,41.3368359142505,2025-02-23
watermelon,Groundwater,2,1.15905802553995,57.7328849082883,2025-02-23
watermelon,Groundwater,6,4.10494713540583,91.0480845598811,2025-02-23
watermelon,River,2,4.16720691121915,35.0197154440144,2025-02-23
watermelon,River,5,2.22890305608288,10.5085626891613,2025-02-23
watermelon,Recycled,5,1.12019566776696,66.6276771541153,2025-03-02
watermelon,River,6,4.79080402439325,88.9673445573302,2025-03-02
watermelon,River,3,2.37591441365636,15.3921800063773,2025-03-02
watermelon,Recycled,1,1.19282172020707,77.1313256105719,2025-03-02
watermelon,River,4,3.83251831973459,80.6346793812621,2025-03-02
watermelon,River,5,2.00137026091168,76.4176335920374,2025-03-02
watermelon,River,3,2.82154178972898,31.1398814876686,2025-03-02
watermelon,Groundwater,2,1.9240125087287,70.0089266016951,2025-03-09
watermelon,Recycled,2,1.45512565467895,52.8762034291591,2025-03-09
watermelon,Recycled,3,4.37978819872501,91.401077876984,2025-03-09
watermelon,Groundwater,3,2.94603373726611,61.1823454553484,2025-03-09
watermelon,River,5,2.98796275633423,47.7385184102061,2025-03-09
watermelon,Groundwater,6,3.84834082984526,14.1598636051613,2025-03-09
watermelon,Groundwater,1,4.05940280892103,66.7334719442576,2025-03-09
watermelon,Groundwater,5,1.06984935064723,90.9405498944429,2025-03-16
watermelon,Groundwater,2,4.4178906947358,40.5899808857315,2025-03-16
watermelon,Recycled,4,4.07927185889402,92.0623000231263,2025-03-16
watermelon,Groundwater,5,2.39951521879964,99.5159631498996,2025-03-16
watermelon,Recycled,2,4.14962721533233,37.7844568327333,2025-03-16
watermelon,Recycled,2,3.19801710476294,32.7930585806889,2025-03-16
watermelon,Groundwater,6,3.07710400529744,41.2537642009134,2025-03-16
watermelon,Groundwater,5,2.34545087562119,96.5287256066391,2025-03-23
watermelon,Groundwater,5,2.02533295229927,93.2672313740409,2025-03-23
watermelon,River,2,2.38823773226069,5.26547098202252,2025-03-23
watermelon,Groundwater,2,1.19814762765125,99.1851313763463,2025-03-23
watermelon,River,3,4.04471627053164,75.1943255975802,2025-03-23
watermelon,Recycled,1,1.40088670518396,66.8029591096142,2025-03-23
watermelon,Recycled,6,2.47683402065146,72.8485622091973,2025-03-23
watermelon,Recycled,2,2.62323658151874,64.6950328550986,2025-03-30
watermelon,River,1,3.90707647115662,31.810278913821,2025-03-30
watermelon,Recycled,3,1.31733991884941,24.4719085142522,2025-03-30
watermelon,Recycled,2,4.67766054690839,86.4528284549865,2025-03-30
watermelon,River,3,4.91644130977819,44.8090195132886,2025-03-30
watermelon,Recycled,5,3.95791391303077,52.3349104250178,2025-03-30
watermelon,Groundwater,1,2.86544570813078,32.1839467358883,2025-03-30
watermelon,Recycled,5,4.19541306894993,33.562316809925,2025-04-06
watermelon,Recycled,3,2.45382810785734,90.2020213162777,2025-04-06
watermelon,Groundwater,2,3.51495888826938,76.1411163098056,2025-04-06
watermelon,Groundwater,2,3.36162656420918,41.1662276545611,2025-04-06
watermelon,River,5,2.86196890333607,13.0939384323329,2025-04-06
watermelon,River,6,3.94421816369186,68.5513079840399,2025-04-06
watermelon,Recycled,1,2.35258311917519,75.8208518605932,2025-04-06
watermelon,River,3,4.38054750103431,45.3669348183252,2025-04-13
watermelon,River,1,4.26526076685718,68.9641001107478,2025-04-13
watermelon,River,1,4.2172241217214,72.2677539610205,2025-04-13
watermelon,Groundwater,5,2.9378245594569,58.0587895701425,2025-04-13
muskmelon,River,5,2.41165501286087,82.4920154667269,2025-01-05
muskmelon,River,3,3.49188367577355,44.5477512782302,2025-01-05
muskmelon,Recycled,6,2.21720250205212,44.625483743,2025-01-05
muskmelon,Groundwater,4,2.04992246316007,12.7405624899657,2025-01-05
muskmelon,River,1,1.79277619559155,65.9620129893643,2025-01-05
muskmelon,Groundwater,2,4.25417601088314,2.83996660994335,2025-01-12
muskmelon,Recycled,5,2.14185707871462,33.5247359261735,2025-01-12
muskmelon,Groundwater,6,2.7490255223561,4.4376832713886,2025-01-12
muskmelon,Recycled,2,1.10817054173342,79.5774991198135,2025-01-12
muskmelon,Groundwater,2,4.74253962729916,53.9045435387095,2025-01-12
muskmelon,River,2,3.34328346002494,56.5082891091038,2025-01-12
muskmelon,Recycled,2,3.97430347417966,84.86494918105,2025-01-12
muskmelon,River,1,3.71004144043561,84.6371467155243,2025-01-19
muskmelon,River,1,1.46290817331216,8.57392777329045,2025-01-19
muskmelon,River,4,2.52384373122547,97.1737378961877,2025-01-19
muskmelon,River,6,1.51275788801357,20.8670602117285,2025-01-19
muskmelon,Groundwater,4,2.18628237011704,83.0439742163446,2025-01-19
muskmelon,Groundwater,2,3.0394326678718,50.0716617030732,2025-01-19
muskmelon,Recycled,5,1.36524080197993,96.1850245517692,2025-01-19
muskmelon,Groundwater,6,3.57923759711878,35.4183990469942,2025-01-26
muskmelon,River,4,3.4501090388627,62.8643131424211,2025-01-26
muskmelon,River,5,2.18537427471101,13.9236240982792,2025-01-26
muskmelon,Groundwater,6,4.91066362684783,78.2523910998921,2025-01-26
muskmelon,Recycled,5,3.46046794252941,95.9710821596001,2025-01-26
muskmelon,Groundwater,6,2.36445903438727,54.3963922239829,2025-01-26
muskmelon,Recycled,1,2.88437826190036,87.2096545331665,2025-01-26
muskmelon,Recycled,2,2.52811437766798,18.1508954912053,2025-02-02
muskmelon,River,1,4.97402423440583,4.08919892826481,2025-02-02
muskmelon,Groundwater,6,2.54403609275146,51.3822033930303,2025-02-02
muskmelon,Recycled,3,3.39434132553327,44.2404419131844,2025-02-02
muskmelon,Recycled,3,4.8685170888578,18.3809577513473,2025-02-02
muskmelon,Recycled,1,3.57415132507002,89.943462519536,2025-02-02
muskmelon,Recycled,6,3.94721205670305,17.3844647138568,2025-02-02
muskmelon,River,5,4.43724369568002,51.7412066014898,2025-02-09
muskmelon,Recycled,3,4.12024784870767,60.1225368415046,2025-02-09
muskmelon,Groundwater,6,2.85436091592697,35.4085305648503,2025-02-09
muskmelon,Groundwater,4,1.29521861149411,66.793066032911,2025-02-09
muskmelon,Groundwater,6,1.39839025829208,51.0690234290119,2025-02-09
muskmelon,River,3,4.43637164689498,71.6238560631814,2025-02-09
muskmelon,Groundwater,4,2.33797210773275,94.9348065725709,2025-02-09
muskmelon,Groundwater,1,2.70542720055278,93.130495011934,2025-02-16
muskmelon,Groundwater,4,4.11539286214884,15.8945394050801,2025-02-16
muskmelon,Recycled,1,4.15973961934644,57.8268863199753,2025-02-16
muskmelon,River,1,3.18326142887367,52.7420647221708,2025-02-16
muskmelon,Recycled,2,1.49683127697824,23.9186492189262,2025-02-16
muskmelon,Recycled,3,1.34717392540932,30.9732383038964,2025-02-16
muskmelon,River,3,1.28174472648283,51.1211848295826,2025-02-16
muskmelon,River,4,4.54099246872935,6.81535661871629,2025-02-23
muskmelon,Recycled,3,2.97298033759452,13.5610660382208,2025-02-23
muskmelon,Groundwater,2,1.22303628319515,5.55234130783905,2025-02-23
muskmelon,River,2,2.51105974338396,34.7332806490409,2025-02-23
muskmelon,River,6,2.81495400661894,3.06072134731082,2025-02-23
muskmelon,Groundwater,5,2.63367914169305,5.2174822068246,2025-02-23
muskmelon,Recycled,4,4.76229006312817,32.0861491712673,2025-02-23
muskmelon,River,1,1.89892554153231,80.7437848707685,2025-03-02
muskmelon,Groundwater,1,4.80539967583153,51.5063526338279,2025-03-02
muskmelon,Recycled,4,2.86845816983768,26.6154447006629,2025-03-02
muskmelon,Recycled,6,4.49281379957315,15.5736316044866,2025-03-02
muskmelon,Groundwater,5,1.56368550320377,65.6959629250646,2025-03-02
muskmelon,Recycled,3,4.77859613076205,84.0903151960088,2025-03-02
muskmelon,River,3,2.83691417365768,79.4669307611047,2025-03-02
muskmelon,Recycled,6,1.2839271602322,58.7230603141463,2025-03-09
muskmelon,Recycled,3,4.68071339597708,91.4954721206188,2025-03-09
muskmelon,River,1,4.19373222102141,63.5734235416698,2025-03-09
muskmelon,Groundwater,1,2.00754323032664,92.6667947481069,2025-03-09
muskmelon,Groundwater,1,1.4422272843098,65.3725257593158,2025-03-09
muskmelon,Groundwater,1,2.26634862637443,28.3410547622045,2025-03-09
muskmelon,Groundwater,4,1.02522405725138,49.5241952299005,2025-03-09
muskmelon,Recycled,3,2.30738952353783,59.114708625459,2025-03-16
muskmelon,Recycled,4,1.07219153927982,34.9075372907147,2025-03-16
muskmelon,River,6,1.84394220027395,52.1191023478458,2025-03-16
muskmelon,Groundwater,2,1.7449702944869,8.46117311457422,2025-03-16
muskmelon,River,4,2.08626618334184,42.2906238690236,2025-03-16
muskmelon,Groundwater,6,3.23884046739142,56.9976863973699,2025-03-16
muskmelon,River,2,4.28692695644093,87.9301077925567,2025-03-16
muskmelon,River,1,1.83585957555539,75.0831502294217,2025-03-23
muskmelon,Recycled,4,3.21323414335488,71.8011114930866,2025-03-23
muskmelon,Recycled,4,2.28898377087394,82.4096085907675,2025-03-23
muskmelon,Recycled,1,1.29046825484546,87.7009623170509,2025-03-23
muskmelon,River,2,3.46456964536715,35.3472830324858,2025-03-23
muskmelon,River,6,2.32957311915901,24.3808894439863,2025-03-23
muskmelon,Recycled,4,4.3947421043677,14.8045700153766,2025-03-23
muskmelon,Recycled,1,4.04030924636276,19.6807399333252,2025-03-30
muskmelon,Groundwater,1,3.94254396919915,22.8267669199212,2025-03-30
muskmelon,Groundwater,1,2.46690948266885,60.8870419375863,2025-03-30
muskmelon,Groundwater,1,4.1588269687887,47.4122649959915,2025-03-30
muskmelon,Recycled,5,2.3334178126504,95.5753048919514,2025-03-30
muskmelon,River,1,3.07772303513923,8.04514009625023,2025-03-30
muskmelon,Recycled,6,4.46290703970527,25.8638072156973,2025-03-30
muskmelon,Recycled,6,1.21839658183239,65.9282711930064,2025-04-06
muskmelon,Groundwater,1,3.35424514539275,53.2177721893124,2025-04-06
muskmelon,Recycled,1,1.02922370562959,3.89370392520619,2025-04-06
muskmelon,Recycled,3,2.41209687683263,60.0070064210655,2025-04-06
muskmelon,Recycled,3,3.70575569705324,54.9792138073251,2025-04-06
muskmelon,River,5,1.3362663765937,45.7418644325679,2025-04-06
muskmelon,Recycled,4,4.94474517674117,2.64888364921209,2025-04-06
muskmelon,Groundwater,4,2.99745125351238,46.0118265669657,2025-04-13
muskmelon,River,1,4.66298129075211,34.5882641635808,2025-04-13
muskmelon,Recycled,1,4.74296883989539,48.4805670129218,2025-04-13
muskmelon,Groundwater,6,4.3801032685414,20.0920864933407,2025-04-13
apple,Recycled,3,3.05784558686553,15.502632603083,2025-01-05
apple,River,2,3.63527398379564,35.4071471210277,2025-01-05
apple,Groundwater,4,1.53374114195248,84.6836583035027,2025-01-05
apple,River,2,2.11967764818392,43.2613417373873,2025-01-05
apple,Recycled,3,3.55651651517249,66.96640907922,2025-01-05
apple,Groundwater,3,3.56217671469779,29.4483982094777,2025-01-12
apple,Groundwater,1,1.62435027734408,17.5840862077366,2025-01-12
apple,River,4,3.94347678011051,83.4523832996757,2025-01-12
apple,Recycled,1,3.83109531602357,82.8774793664305,2025-01-12
apple,Groundwater,6,4.60358638232872,59.6861657184446,2025-01-12
apple,Groundwater,2,1.05243540785228,98.0286689284538,2025-01-12
apple,River,5,2.07502867866523,44.4611660563489,2025-01-12
apple,Recycled,6,1.56145252134469,87.5347474718167,2025-01-19
apple,Recycled,2,2.61625377792299,13.114707387271,2025-01-19
apple,Recycled,2,1.18012302366358,24.3324732133627,2025-01-19
apple,Recycled,6,4.47868578004568,46.7770812954997,2025-01-19
apple,River,5,1.12828670685743,36.9694872057264,2025-01-19
apple,Groundwater,3,4.00572630222109,57.5821985638083,2025-01-19
apple,Groundwater,3,2.35968848008792,73.269562617667,2025-01-19
apple,Groundwater,2,2.76380202902838,66.5798243158472,2025-01-26
apple,Recycled,1,1.57032498928996,37.8144183454713,2025-01-26
apple,River,6,3.16636746005771,94.9093690019817,2025-01-26
apple,Recycled,1,1.69794425284153,11.8707121646179,2025-01-26
apple,River,5,1.30382886332845,48.0951732624517,2025-01-26
apple,Recycled,2,3.13136127845035,83.9250953884163,2025-01-26
apple,Recycled,5,4.4575092515889,94.7876297846698,2025-01-26
apple,River,5,1.60936443109187,73.5768000506719,2025-02-02
apple,Recycled,6,1.47406394597639,44.0138995089636,2025-02-02
apple,River,6,4.05284850379617,79.8373460951036,2025-02-02
apple,Recycled,6,3.91880479900406,86.0638718863892,2025-02-02
apple,Groundwater,6,1.96838230393325,91.3044021167136,2025-02-02
apple,Groundwater,4,3.26880016140156,78.8587396015245,2025-02-02
apple,Groundwater,3,2.34447904679451,6.308523739098,2025-02-02
apple,Groundwater,2,1.55163344761066,84.9844084908718,2025-02-09
apple,Recycled,3,1.83274751266767,77.2668235272802,2025-02-09
apple,Recycled,4,1.21950289517204,93.6197146161759,2025-02-09
apple,Groundwater,3,4.40534670034633,27.7811426874668,2025-02-09
apple,River,1,1.28946201868142,6.28644261174708,2025-02-09
apple,Recycled,3,1.1388091524055,52.1594039224274,2025-02-09
apple,Recycled,6,4.79773305878156,77.2153189380183,2025-02-09
apple,River,1,1.438660077185,5.20992813114453,2025-02-16
apple,Recycled,2,2.47601997363851,16.3684091189049,2025-02-16
apple,Recycled,4,3.06644416653349,27.1143732061998,2025-02-16
apple,River,2,2.75128052159593,84.0956690004489,2025-02-16
apple,Recycled,4,3.34750357627581,10.2908323949611,2025-02-16
apple,River,1,2.50368154867733,22.9868964564833,2025-02-16
apple,Groundwater,1,1.74859369279438,80.28588808577,2025-02-16
apple,Recycled,6,1.69863113539354,97.476779513764,2025-02-23
apple,River,4,2.26056984713332,75.1184326511194,2025-02-23
apple,Recycled,6,2.8667695914995,52.0060762269727,2025-02-23
apple,Recycled,2,1.25150844722315,54.3370933429266,2025-02-23
apple,Groundwater,3,2.62667299026919,25.929456508516,2025-02-23
apple,Recycled,3,3.69869449703665,66.9360657020763,2025-02-23
apple,River,1,3.95693319803487,92.4331821785107,2025-02-23
apple,Groundwater,5,3.50084730855214,31.6975330269127,2025-03-02
apple,Groundwater,6,4.97547397624348,71.3519570278913,2025-03-02
apple,River,5,2.6866839963816,68.938018791364,2025-03-02
apple,Groundwater,3,4.5953438695874,42.9800561389179,2025-03-02
apple,Recycled,3,1.57495192242993,48.6627528764054,2025-03-02
apple,River,6,1.5753533740992,0.897410342173132,2025-03-02
apple,Recycled,2,1.01365969469185,31.3777885597402,2025-03-02
apple,Groundwater,1,3.95523736461093,94.3327983316396,2025-03-09
apple,Groundwater,4,1.33350708699354,87.5853534121824,2025-03-09
apple,Recycled,2,1.25920368144188,21.8411230451046,2025-03-09
apple,Groundwater,3,4.80937892490759,89.4918069282187,2025-03-09
apple,Recycled,4,2.67356927301721,1.91918716571918,2025-03-09
apple,Groundwater,4,4.7558212909222,13.4194555823722,2025-03-09
apple,Recycled,6,3.47264999990556,22.1172442446977,2025-03-09
apple,River,6,4.112970017914,99.1324200085191,2025-03-16
apple,Recycled,1,1.15207171898476,9.40488742181526,2025-03-16
apple,River,1,2.26273270169735,92.3836892049952,2025-03-16
apple,River,4,4.98803944445378,35.8327873909732,2025-03-16
apple,River,6,3.1613310737125,26.0950394767017,2025-03-16
apple,River,6,1.30853854022989,77.0163192438466,2025-03-16
apple,River,3,4.85505658446727,16.3444311723616,2025-03-16
apple,Groundwater,1,2.87207907808144,0.466309930755848,2025-03-23
apple,River,4,2.51140563408879,33.6597417545724,2025-03-23
apple,Groundwater,5,3.1832874497957,43.5041610203947,2025-03-23
apple,Groundwater,1,2.63644597284155,24.4772747126791,2025-03-23
apple,River,2,1.76796110693966,13.4095806984456,2025-03-23
apple,Groundwater,3,3.17588307953741,79.2025929060199,2025-03-23
apple,Recycled,5,3.60566528497703,31.3613968414716,2025-03-23
apple,Recycled,2,3.27827461197727,42.034675077598,2025-03-30
apple,Recycled,5,1.89159399865464,85.4307390698953,2025-03-30
apple,River,4,4.83405901495941,73.9983062082145,2025-03-30
apple,River,4,1.54994725050521,62.2063515233653,2025-03-30
apple,Groundwater,3,4.09562382358419,83.0214493143372,2025-03-30
apple,Recycled,2,3.57726493945763,85.7317000044706,2025-03-30
apple,Recycled,5,2.1083923699823,78.5256001329812,2025-03-30
apple,Groundwater,1,2.91494938529929,93.3247936100958,2025-04-06
apple,Groundwater,3,2.55257072039101,64.0831120188311,2025-04-06
apple,Recycled,2,1.69514195847234,65.0058276479195,2025-04-06
apple,Groundwater,4,3.4975678808524,2.47081654100508,2025-04-06
apple,Recycled,4,1.01490256329286,47.3849132914529,2025-04-06
apple,River,3,3.36506485995545,70.4533455896776,2025-04-06
apple,River,6,2.44333666350238,7.62134472697174,2025-04-06
apple,River,3,4.04444320550466,69.3564285622321,2025-04-13
apple,Groundwater,6,1.30754549528849,50.7534858423501,2025-04-13
apple,Groundwater,3,4.46849800405166,40.3851864597042,2025-04-13
apple,Groundwater,2,3.81054315641316,92.5550673473295,2025-04-13
orange,Recycled,5,3.63403456589695,88.3839279231039,2025-01-05
orange,River,6,1.15219895701499,96.1836269148378,2025-01-05
orange,Groundwater,5,3.79052077754024,8.14582916970889,2025-01-05
orange,Recycled,5,2.58412720043326,58.0940666034289,2025-01-05
orange,Groundwater,2,2.15390238561768,37.8336646727358,2025-01-05
orange,Recycled,4,1.89925671551438,56.0014901012154,2025-01-12
orange,Groundwater,2,1.30513626040949,75.9801442112993,2025-01-12
orange,Groundwater,5,4.73850463864047,87.3925646740729,2025-01-12
orange,Groundwater,5,3.18208200041078,88.6814689941043,2025-01-12
orange,Groundwater,6,1.33853713780375,57.4460199775499,2025-01-12
orange,Groundwater,5,4.83180518700714,35.9459598434317,2025-01-12
orange,Recycled,6,1.70320697028265,94.8136689620989,2025-01-12
orange,River,3,2.57343809436138,55.3524209623554,2025-01-19
orange,River,2,4.86924080117304,77.0674661726959,2025-01-19
orange,Groundwater,5,1.68405801000235,40.0533139529725,2025-01-19
orange,Recycled,5,3.32717380830171,25.5130002308789,2025-01-19
orange,Groundwater,6,2.75082059876259,85.7412713942997,2025-01-19
orange,River,1,1.57232830956178,7.50414071188628,2025-01-19
orange,Groundwater,2,4.18567407940081,54.8939439108972,2025-01-19
orange,River,1,3.61368563573906,95.2327321819831,2025-01-26
orange,Groundwater,1,2.50307891600784,78.0139735419078,2025-01-26
orange,Recycled,2,2.06656241778152,74.3986854212625,2025-01-26
orange,Groundwater,5,4.04467042722201,49.0354609300363,2025-01-26
orange,Groundwater,6,2.82146176598474,28.5586363875438,2025-01-26
orange,River,1,2.2292311285015,4.12305764669022,2025-01-26
orange,Recycled,6,1.85905652215681,88.8601871533152,2025-01-26
orange,River,5,4.49340966921976,85.2952974605492,2025-02-02
orange,Recycled,1,1.92927835060333,99.1969296391773,2025-02-02
orange,Recycled,1,1.83808483612495,24.2505116601399,2025-02-02
orange,Recycled,3,3.83370811120484,72.0117984360332,2025-02-02
orange,Recycled,4,4.83400363129689,94.0236737007948,2025-02-02
orange,River,3,3.59834817463546,52.718608970178,2025-02-02
orange,River,1,3.85143341838373,98.40430772431,2025-02-02
orange,River,3,3.34801729896543,42.8283482912078,2025-02-09
orange,Recycled,2,1.12075827953501,10.8622652017353,2025-02-09
orange,Groundwater,5,2.03309674437581,74.247518747383,2025-02-09
orange,River,6,1.76921047428504,47.336844422472,2025-02-09
orange,Recycled,2,2.84397895031819,44.279447866112,2025-02-09
